time,NINO1+2_sst,NINO3_sst,NINO3.4_sst,NINO4_sst,EPAC_mslp,INDO_mslp
1994-12-01,22.529516666666666,25.806234666666665,27.597717,29.210547000000002,101191.14666666667,101058.27333333333
1995-03-01,25.775958333333335,26.567400333333335,27.355750333333333,28.793180333333336,101090.40333333332,101030.90333333332
1995-06-01,23.310382,26.392527,27.581368333333334,28.928589666666667,101117.83333333333,100953.69666666666
1995-09-01,20.619185333333334,24.583301666666667,26.426945,28.478809333333334,101292.98700000001,100988.55466666666
1995-12-01,21.247687666666664,24.112958000000003,25.699937000000002,27.98183366666667,101288.02500000001,100963.92466666666
1996-03-01,25.110977333333334,25.728213,26.016363666666667,27.53733133333333,101111.03533333335,100919.38633333333
1996-06-01,22.90140033333333,26.213702333333334,27.26661633333333,28.261476333333334,101199.69666666667,100961.94
1996-09-01,19.933363333333332,24.684101,26.586135333333335,28.36520833333333,101288.75733333333,100953.52
1996-12-01,20.781564,24.27273866666667,26.133469333333334,28.248911000000003,101180.795,100920.22166666666
1997-03-01,25.30798866666667,25.629263666666663,26.327326333333332,28.203041666666667,101131.74333333333,101020.73833333333
1997-06-01,26.302506333333337,27.563514333333334,28.15501233333333,29.096708000000003,101063.03133333333,101062.7
1997-09-01,24.788768333333334,27.559121333333334,28.593535000000003,29.168825666666667,101086.25966666666,101154.59000000001
1997-12-01,25.544163666666666,28.12419,28.814837666666666,29.047596666666664,101046.835,101152.07
1998-03-01,28.005082333333334,28.60305166666667,28.488206333333334,28.600624999999997,100962.01333333332,101167.45
1998-06-01,26.88604266666667,27.731001000000003,27.799639,28.41507,101102.16166666667,101006.415
1998-09-01,22.141279666666666,24.715170999999998,25.704560666666666,27.849745000000002,101268.65000000001,101002.42
1998-12-01,22.092442000000002,24.102463,25.142875,27.060799,101232.74666666666,100927.322
1999-03-01,25.29363566666667,25.576657,25.547021333333333,26.584992666666665,101103.73466666667,100842.58666666667
1999-06-01,23.263611666666666,26.326973666666664,26.738328,27.612271333333336,101177.30833333333,100937.745
1999-09-01,20.2803,24.27337833333333,25.821755666666665,27.699034666666666,101313.843,101003.78033333334
1999-12-01,21.043910666666665,23.552815,25.15922,27.47004366666667,101306.71500000001,100899.82
2000-03-01,25.073123,25.241905000000003,25.277308666666666,26.730201333333337,101160.08,100876.02999999998
2000-06-01,24.071401666666663,26.609498333333335,26.898058000000002,27.705984666666666,101112.06533333333,100903.01299999999
2000-09-01,20.264080333333336,24.664272,26.34813766666667,28.214131666666663,101221.25333333334,100954.05333333333
2000-12-01,21.172253333333334,24.345539666666667,25.77168066666667,27.698559333333332,101173.17,100840.21
2001-03-01,25.494584,26.176976333333332,26.204239333333334,27.227317333333332,101056.89333333333,100856.828
2001-06-01,24.189854,26.870713,27.363479333333334,28.264029333333337,101052.74166666665,100921.272
2001-09-01,20.529004999999998,24.850402333333335,26.804386333333337,28.921044,101245.28666666667,100972.72833333333
2001-12-01,21.028059666666667,24.458134333333334,26.251209666666668,28.651430333333334,101188.59999999999,100967.692
2002-03-01,25.735309,26.049261,26.721649666666668,28.425946666666665,101073.20666666667,101006.12666666666
2002-06-01,24.886404,27.281406333333337,28.05534833333333,29.173042,101032.36033333333,100933.82333333332
2002-09-01,21.206862666666666,25.722659333333336,27.659105333333333,29.252821,101193.59666666668,101071.77466666668
2002-12-01,22.87160666666667,26.111849333333335,27.901517333333334,29.365415333333335,101104.17166666668,100992.69666666666
2003-03-01,25.725183666666666,26.758510666666666,27.475135666666663,28.801351999999998,101007.46666666667,101018.33333333333
2003-06-01,23.190557333333334,26.438539000000002,27.383860666666667,28.684119999999997,101109.14,100949.15333333332
2003-09-01,20.979195333333333,25.359768666666668,27.019026333333333,28.84505233333333,101240.32333333332,101030.48333333334
2003-12-01,22.316479666666666,25.590242,27.009908333333332,28.967202999999998,101174.11366666667,100969.75799999999
2004-03-01,25.491409,26.587007999999997,26.844245333333333,28.375607666666667,101052.27333333333,100970.04333333333
2004-06-01,23.68777366666667,26.791742666666664,27.766039666666668,28.806528,101112.06166666666,100980.928
2004-09-01,20.586239000000003,25.416713666666666,27.533801666666665,29.18727133333333,101236.56333333334,101039.32466666667
2004-12-01,22.316075333333334,25.614226333333335,27.297365,29.255722000000002,101192.02999999998,100986.95166666666
2005-03-01,25.016274666666664,26.31547466666667,27.146959,28.83699233333333,101081.005,101044.66200000001
2005-06-01,23.959658666666666,27.197308333333336,27.948853333333332,28.94400333333333,101083.11133333335,100970.55866666666
2005-09-01,20.593352666666664,25.310788666666667,26.925996,28.73734,101251.32333333332,101017.71333333333
2005-12-01,20.851196666666667,24.229981666666664,26.193868,28.470892333333335,101261.81,100931.59666666668
2006-03-01,25.748443666666663,25.776955333333333,26.00252933333333,27.527120333333333,101071.51,100918.93333333333
2006-06-01,23.686024333333336,26.985954000000003,27.677289333333334,28.583638333333337,101119.547,100950.16633333334
2006-09-01,21.856842666666665,25.690314,27.22738766666667,29.133717666666666,101200.54,101040.28533333335
2006-12-01,23.16572066666667,26.061869,27.562712333333334,29.40081066666667,101145.80666666666,100985.91533333332
2007-03-01,25.79575033333333,26.534152333333335,27.034413,28.698437333333334,101011.52333333333,100978.64133333333
2007-06-01,23.492422,26.535872666666666,27.526897666666667,28.662498999999997,101141.368,100909.795
2007-09-01,20.245397,24.330582000000003,26.282098666666666,28.378977000000003,101278.727,100963.59666666666
2007-12-01,20.133274333333333,23.653684666666663,25.378540666666666,27.68499033333333,101251.32333333332,100864.27999999998
2008-03-01,25.920373,25.364137333333332,25.41534466666667,26.783102,101148.72499999999,100897.80666666666
2008-06-01,24.700813,26.953455666666667,27.028423333333336,27.775553000000002,101082.325,100924.716
2008-09-01,22.258516333333333,25.684107666666666,26.735017666666664,28.040098,101221.12,100980.32166666666
2008-12-01,21.886331333333334,24.943632666666662,26.212929333333335,27.985272666666663,101242.67833333334,100895.73
2009-03-01,25.312867666666666,25.863438666666667,26.09658,27.424173666666665,101091.54666666668,100919.02500000001
2009-06-01,24.908293,27.425107,27.912391666666668,28.668428333333335,101079.624,100909.84333333334
2009-09-01,22.00620566666667,26.1045,27.589734333333336,29.080748999999997,101137.98533333333,100962.25333333334
2009-12-01,22.232613666666666,26.195942000000002,28.052030666666667,29.675970333333336,101119.31199999999,100934.35999999999
2010-03-01,25.60400633333333,27.207017333333336,28.100131333333334,29.177105666666666,100965.61,101027.28666666667
2010-06-01,24.757937,27.036843666666666,27.72522533333333,28.907473666666665,101149.40666666666,100922.46166666667
2010-09-01,20.019500666666666,24.309175999999997,25.741386333333335,27.559456,101324.85666666667,100938.48333333334
2010-12-01,20.512897666666664,23.75941733333333,25.312512666666667,27.228323333333332,101311.29866666667,100807.82333333332
2011-03-01,25.282315,25.380672,25.606570333333334,27.20482133333333,101142.94533333334,100828.84166666667
2011-06-01,24.544694333333336,26.871983,27.285725,28.13736833333333,101104.87166666666,100901.47166666668
2011-09-01,21.021700999999997,24.962102666666667,26.505314,28.307025999999997,101243.50333333334,100957.14333333333
2011-12-01,21.077335666666666,24.17492233333333,25.77163566666667,27.70375233333333,101251.82333333332,100846.26166666667
2012-03-01,25.35921433333333,26.02527333333333,26.205243,27.37932766666667,101084.24633333333,100853.24533333334
2012-06-01,25.408151,27.26975966666667,27.611644333333334,28.258661,101068.84533333335,100915.90999999999
2012-09-01,21.41927766666667,25.85157,27.411222,28.699050333333332,101180.24333333333,100976.46666666667
2012-12-01,21.481187666666667,24.943177666666667,26.801688,28.806308666666666,101197.65833333333,100895.21833333334
2013-03-01,25.398880666666667,25.937365999999997,26.370986000000002,27.973613333333333,101070.05166666668,100925.875
2013-06-01,22.895648333333337,26.577405,27.577844,28.465901333333335,101139.54666666668,100864.83
2013-09-01,19.952151,24.816598666666664,26.691039333333332,28.582959666666667,101234.16666666667,100937.09166666667
2013-12-01,21.451060666666667,25.014240666666666,26.529748666666666,28.531547666666665,101189.79,100896.46666666667
2014-03-01,25.15459,26.00067633333333,26.189265000000002,27.98108566666667,101046.99666666666,100959.91533333332
2014-06-01,24.96348066666667,27.690099,28.146259666666666,29.050372333333332,101036.002,100914.87
2014-09-01,22.201373,25.651703333333334,27.005229,28.980574,101191.05666666669,101020.64833333333
2014-12-01,22.184538333333336,25.877864666666667,27.288522666666665,29.232442666666667,101168.63333333335,100946.288
2015-03-01,25.579097333333333,26.687972333333335,27.345029999999998,29.04153066666667,101051.37333333334,101060.91200000001
2015-06-01,25.898036333333334,28.084176333333332,28.684064666666668,29.700151333333334,100965.44133333334,100996.93333333333
2015-09-01,23.322022,27.209254666666666,28.547893,29.543940000000003,101057.05833333333,101072.42666666668
2015-12-01,24.02525,27.71606866666667,29.194968666666668,29.919209,100995.27533333334,101039.58333333333
2016-03-01,26.807106,28.36653,28.945679666666667,29.473393,100962.63833333335,101089.42333333334
2016-06-01,24.725348999999998,27.242384666666666,28.144994333333333,29.269296333333333,101095.338,100976.335
2016-09-01,21.581261333333334,24.899106333333332,26.43281933333333,28.66485833333333,101228.76166666666,100955.57833333332
2016-12-01,22.219465333333332,24.637027666666665,26.085781333333333,28.235227666666663,101173.955,100893.24666666666
2017-03-01,27.056808666666665,26.670756666666666,26.774841,28.030406666666668,101087.01833333333,100954.94166666667
2017-06-01,24.76303366666666,27.406239666666664,28.139625,28.928787,101094.702,100975.43333333333
2017-09-01,20.716525333333333,25.135670666666666,26.87814966666667,28.758938666666666,101283.52866666667,100998.61333333333
2017-12-01,20.742801,24.208724333333333,25.90298866666667,28.24557233333333,101190.18800000001,100851.46633333333
2018-03-01,25.000209,25.436183666666665,26.044734666666667,27.906692000000003,101087.70166666666,100898.16333333333
2018-06-01,23.651985666666665,26.937000333333334,27.596716333333333,28.821731999999997,101199.26833333333,100945.85800000001
2018-09-01,21.043592999999998,25.503007999999998,27.208771666666667,29.091017333333337,101217.13566666667,100988.14333333333
2018-12-01,22.529510666666667,26.003688666666665,27.57394533333333,29.473780333333334,101192.5,100991.39
2019-03-01,26.331621000000002,27.103234666666665,27.583357666666668,29.02767133333333,101036.70466666667,101065.89333333333
2019-06-01,24.584517,27.661205999999996,28.46170066666667,29.361599666666667,101114.45833333333,100960.5
2019-09-01,20.519575666666668,25.16462,27.112167333333332,29.354341,101288.88333333335,101061.22333333333
2019-12-01,21.631559333333332,25.377983333333333,27.149673333333336,29.393038333333333,101217.985,100973.47033333332
2020-03-01,25.901123333333334,26.498398999999996,27.231184666666667,29.019201,101121.69166666667,101021.75033333333
2020-06-01,24.08085733333333,26.951635,27.713938,28.916167,101203.64999999998,100962.377
2020-09-01,20.33822766666667,24.694262666666663,26.462261333333334,28.42588566666667,101285.56199999999,100919.31166666666
2020-12-01,21.133596999999998,24.192616666666666,25.530141,27.768375333333335,101271.82333333332,100882.218
2021-03-01,25.089950666666667,25.766594666666666,25.992541666666668,27.346742666666668,101078.59000000001,100879.42700000001
2021-06-01,23.737489,26.646572333333335,27.451353,28.633346,101162.67466666666,100942.09666666666
2021-09-01,21.34992133333333,25.103452333333337,26.674268333333334,28.47938533333333,101286.94,100961.22333333333
2021-12-01,20.989214,24.21383966666667,25.764591333333332,27.859593333333333,101255.54,100893.69833333332
2022-03-01,24.802462000000002,25.355098666666667,25.959800666666666,27.754110333333333,101164.74533333334,100889.24666666666
2022-06-01,23.085268,26.28006533333333,26.854161,27.92758566666667,101190.90999999999,100864.29333333333
2022-09-01,20.303501666666666,24.698625000000003,26.075388333333336,27.711149333333335,101298.23333333334,100909.04133333334
2022-12-01,20.726963666666666,24.224007333333333,25.79931566666667,27.627234333333334,101262.42166666668,100880.64333333333
2023-03-01,26.370968,26.270951999999998,26.389324666666667,27.703971,101095.42666666668,100933.66200000001
2023-06-01,26.891174333333336,27.961940666666667,28.294248999999997,29.12440433333333,101045.55,100931.14333333333
2023-09-01,25.126602,27.444845,28.32966,29.513783,101128.88,100996.125
